OBJECTID1,HUC_8,HUC_10,HUC_12,ACRES,HU_10_NAME,HU_12_NAME,Basin,DWQ_Basin,Population,Shape__Area,Shape__Length,POP_2010,POP_2000,AREA,POP_CHG_10_20,POP_CHG_00_10,lat,long
643,3010204,301020408,30102040804,20885.19,Potecasi Creek,Outlet Urahaw Swamp,CHO,Chowan,1231,130499217.2,60382.45108,2143,2208,32.63312731,-912,-65,36.3206951,-77.3008074
306,3040101,304010103,30401010304,18277.11,Reddies River-Yadkin River,North Fork Reddies River,YAD,Yadkin Pee Dee,329,114160277.3,59936.8756,389,381,28.55797791,-60,8,36.3220603,-81.2628943
1239,3020102,302010202,30201020205,20867.29,Little Fishing Creek,Middle Little Fishing Creek,TAR,Tar-Pamlico,2229,130214881.2,63782.77549,2508,2457,,-279,51,36.3221996,-77.9517127
1274,3020102,302010202,30201020203,22471.85,Little Fishing Creek,Upper Little Fishing Creek,TAR,Tar-Pamlico,609,140625045.6,81783.30322,554,691,,55,-137,36.3221996,-77.9517127
1306,3020102,302010202,30201020206,15058.3,Little Fishing Creek,Lower Little Fishing Creek,TAR,Tar-Pamlico,1036,93799170.17,47414.71978,1126,1280,,-90,-154,36.3221996,-77.9517127
230,3040101,304010104,30401010403,14750.68,Roaring River-Yadkin River,West Prong Roaring River,YAD,Yadkin Pee Dee,498,92160082.44,55336.51328,589,579,23.04793677,-91,10,36.3250832,-81.1485436
623,3010203,301020304,30102030405,19881.87,Wiccacon River,Wiccacon River,CHO,Chowan,646,124214985.8,61564.79415,764,688,31.06541731,-118,76,36.3261187,-76.8302672
245,3040101,304010106,30401010604,23247.67,Elkin Creek-Yadkin River,Elkin Creek,YAD,Yadkin Pee Dee,5477,145218024.5,67129.2405,5768,5721,36.32449045,-291,47,36.3263208,-80.9152279
1129,3010205,301020513,30102051305,38818.11,Currituck Sound,Sanders Bay-Currituck Sound,PAS,Pasquotank,1593,242720900.9,75120.77464,984,868,,609,116,36.3269644,-75.8251605
247,3040101,304010104,30401010405,36265.12,Roaring River-Yadkin River,East Prong Roaring River,YAD,Yadkin Pee Dee,1824,226742934.5,78484.80053,2059,1999,56.66424931,-235,60,36.3313036,-81.0533823
612,3010104,301010402,30101040201,28426.98,Country Line Creek,South Country Line Creek,ROA,Roanoke,1569,177599876.8,66400.54591,1662,1652,44.41715833,-93,10,36.3333962,-79.3071153
611,3010104,301010402,30101040202,35469.61,Country Line Creek,Upper Country Line Creek,ROA,Roanoke,2575,221716579.9,91426.3045,2921,2732,55.42126968,-346,189,36.3377611,-79.4675422
653,3010104,301010402,30101040203,24818.06,Country Line Creek,Lower Country Line Creek,ROA,Roanoke,1497,153776397.9,74796.62812,1681,1778,38.32639085,-184,-97,36.3377611,-79.4675422
320,3040101,304010104,30401010404,27922.3,Roaring River-Yadkin River,Middle Prong Roaring River,YAD,Yadkin Pee Dee,1702,174550660.1,87722.34869,1880,1855,43.62858835,-178,25,36.3420707,-81.1085713
630,3010203,301020306,30102030601,16972.85,Holiday Island-Chowan River,Trotman Creek,CHO,Chowan,708,106130609.9,62365.89875,747,713,26.52006448,-39,34,36.3444738,-76.6181524
1242,3020102,302010206,30201020601,11661.05,Lower Fishing Creek,Maple Swamp,TAR,Tar-Pamlico,306,72322828.11,50052.93021,436,450,,-130,-14,36.3478929,-75.9289046
1213,3020101,302010101,30201010103,16158.22,Aycock Creek-Tar River,Shelton Creek,TAR,Tar-Pamlico,761,101054016.3,61760.59252,813,779,,-52,34,36.3491007,-78.7476104
322,3040101,304010110,30401011004,9358.4,Little Yadkin River-Yadkin River,East Prong Little Yadkin River,YAD,Yadkin Pee Dee,1994,58502913.65,39081.82548,2187,1939,14.62250359,-193,248,36.349298,-80.3630677
251,3040101,304010110,30401011003,10990.61,Little Yadkin River-Yadkin River,West Prong Little Yadkin River,YAD,Yadkin Pee Dee,2211,68733079.98,40550.25365,2422,2132,17.17282809,-211,290,36.3531307,-80.4103949
1018,3010107,301010701,30101070105,20229.31,Quankey Creek-Roanoke River,Occoneechee Neck-Roanoke River,ROA,Roanoke,1896,126485884.2,70733.12448,2257,2244,31.60829655,-361,13,36.353167,-77.543756
1177,3010205,301020510,30102051001,26712.16,North River,Run Swamp Canal-Indiantown Creek,PAS,Pasquotank,1275,167151247.2,69920.17471,1055,760,,220,295,36.3548797,-76.111699
713,6010103,601010303,60101030301,16795.18,Watauga Lake-Watauga River,Headwaters Watauga River,WAT,Watauga,2996,104446170.4,50660.52733,2596,2284,26.24247648,400,312,36.3553019,-82.222941
275,3040101,304010105,30401010501,18730.52,Mitchell River,Upper Mitchell River,YAD,Yadkin Pee Dee,279,117394078.5,51429.16671,221,199,29.26643999,58,22,36.35992,-80.8377466
276,3040101,304010105,30401010504,22641.02,Mitchell River,Lower Mitchell River,YAD,Yadkin Pee Dee,2500,141570833.4,96807.76586,2579,2465,35.37659213,-79,114,36.35992,-80.8377466
1674,3010102,301010210,30101021003,29194.79,Nutbush Creek-John H Kerr Reservoir,Nutbush Creek-John H Kerr Reservoir,ROA,Roanoke,2338,166954331.4,65940.32508,2219,1724,,119,495,36.3603731,-78.409816
1676,3010102,301010210,30101021002,30820.78,Nutbush Creek-John H Kerr Reservoir,Headwaters Nutbush Creek,ROA,Roanoke,9314,192836629.6,74041.07673,10010,9667,,-696,343,36.3603731,-78.409816
324,3040101,304010105,30401010502,16103.29,Mitchell River,South Fork Mitchell River,YAD,Yadkin Pee Dee,1775,100724592.1,52978.29445,1752,1745,25.16138931,23,7,36.3633517,-80.8820211
1695,5050001,505000101,50500010101,15150.59,North Fork New River,Three Top Creek,NEW,New,355,94772821.18,50103.51552,381,469,,-26,-88,36.3636533,-81.5980228
1170,3010205,301020507,30102050705,8075.98,Pasquotank River,Town of Camden-Sawyers Creek,PAS,Pasquotank,1097,50496767.58,33446.28645,1137,689,,-40,448,36.364018,-76.1776487
1670,5050001,505000102,50500010203,21191.75,South Fork New River,Elk Creek-South Fork New River,NEW,New,3152,132248568.6,68463.80284,3250,2337,,-98,913,36.3699301,-81.5045461
1689,5050001,505000102,50500010201,22411.93,South Fork New River,Headwaters South Fork New River,NEW,New,26504,139497597.3,57435.11018,23601,20370,,2903,3231,36.3699301,-81.5045461
1002,3010107,301010702,30101070201,17449.29,Conoconnara Swamp-Roanoke River,Occoneechee Creek,ROA,Roanoke,290,109184392.3,76807.23019,324,346,27.26452279,-34,-22,36.3732374,-77.5074756
567,3010204,301020408,30102040807,18099.94,Potecasi Creek,Middle Potecasi Creek,CHO,Chowan,1173,113269230.7,62387.03415,1505,1392,28.28115686,-332,113,36.3747211,-77.0794435
587,3010204,301020408,30102040808,25929.14,Potecasi Creek,Lower Potecasi Creek,CHO,Chowan,1666,162237479.7,68124.83687,2855,1540,40.51428816,-1189,1315,36.3747211,-77.0794435
602,3010203,301020305,30102030504,19261.91,Bennetts Creek,Bennetts Creek,CHO,Chowan,935,120546636.7,71607.08651,1094,1108,30.09674085,-159,-14,36.3766453,-76.7018919
1083,3010107,301010701,30101070104,22236.36,Quankey Creek-Roanoke River,Quankey Creek,ROA,Roanoke,3801,139115795,81108.30144,4544,5032,,-743,-488,36.37706,-77.6593107
105,3030004,303000406,30300040609,22732.72,Rockfish Creek,Beaver Creek,CPF,Cape Fear,74497,137682143.3,63900.10584,74392,74277,35.51988068,105,115,36.3773478,-81.5023274
304,3040101,304010102,30401010201,13201.38,W Kerr Scott Reservoir-Yadkin River,Beaver Creek,YAD,Yadkin Pee Dee,460,81879349.62,50911.95312,558,532,20.62715074,-98,26,36.3773478,-81.5023274
1453,3020204,302020402,30202040202,19061.06,Middle Trent River,Rattlesnake Branch-Beaver Creek,NEU,Neuse,1096,115668204.7,56585.19703,1103,1075,,-7,28,36.3773478,-81.5023274
1455,3020204,302020402,30202040203,13686.58,Middle Trent River,Health Mill Run-Beaver Creek,NEU,Neuse,313,83019799.59,43020.44721,334,256,,-21,78,36.3773478,-81.5023274
1713,3030002,303000206,30300020609,26464.7,B Everett Jordan Lake-New Hope River,Beaver Creek,CPF,Cape Fear,41468,162796478.1,68767.19784,27070,13933,,14398,13137,36.3773478,-81.5023274
1735,5050001,505000102,50500010206,26260.31,South Fork New River,Beaver Creek-South Fork New River,NEW,New,4191,164163243,75995.56651,4038,3592,,153,446,36.3773478,-81.5023274
1236,3010205,301020517,30102051702,9209.69,Sand Ridge-Bodie Island,Town of Corolla-Oceanside Seashore,PAS,Pasquotank,42,3657169.809,60769.84888,18,45,,24,-27,36.3802879,-75.8307777
1211,3020102,302010202,30201020201,10374.84,Little Fishing Creek,Bens Creek,TAR,Tar-Pamlico,360,64938034.07,42095.80512,412,481,,-52,-69,36.3828881,-77.9481605
613,3010203,301020302,30102030205,20894.96,Sarem Creek-Chowan River,Cole Creek-Sarem Creek,CHO,Chowan,1350,130845467.4,55738.66754,1530,1402,32.6483743,-180,128,36.3849358,-76.7942376
1645,3010103,301010305,30101030503,17462.48,Matrimony Creek-Dan River,Massy Creek-Dan River,ROA,Roanoke,2287,109323145.4,60787.92628,2347,2292,,-60,55,36.3855239,-79.8288916
1728,3010103,301010303,30101030305,24780.36,Belews Lake-Dan River,Beaver Island Creek,ROA,Roanoke,3935,155266966.6,62287.49414,4311,4359,,-376,-48,36.3900393,-80.0758425
580,3010104,301010401,30101040105,24769.63,Hogans Creek-Dan River,Lower Hogans Creek,ROA,Roanoke,2378,151686725.4,74473.64857,2550,2385,37.78723156,-172,165,36.3943102,-79.5026689
626,3010104,301010401,30101040104,29155.21,Hogans Creek-Dan River,Upper Hogans Creek,ROA,Roanoke,5100,182257609.2,73186.15411,5254,5237,45.55502151,-154,17,36.3943102,-79.5026689
1691,3010103,301010305,30101030501,15641.62,Matrimony Creek-Dan River,Hogan Creek,ROA,Roanoke,4389,97689473.95,58173.37119,4187,3666,,202,521,36.3943102,-79.5026689
652,3010203,301020302,30102030202,15090.53,Sarem Creek-Chowan River,Town of Winton-Chowan River,CHO,Chowan,736,94639134.26,65106.58835,80,39,23.57880616,656,41,36.3957098,-76.9319035
1700,5050001,505000102,50500010209,17584.2,South Fork New River,Peak Creek-South Fork New River,NEW,New,1050,110130007.5,62578.48526,1014,1028,,36,-14,36.4013516,-81.3179364
597,3010104,301010401,30101040103,12928.25,Hogans Creek-Dan River,Lick Fork,ROA,Roanoke,2373,80917518.45,48003.94121,2701,2967,20.20038054,-328,-266,36.401352,-79.5856008
1107,3010205,301020513,30102051304,33352.5,Currituck Sound,Coinjock Bay-Currituck Sound,PAS,Pasquotank,2466,208995851.8,87166.20495,2238,2173,,228,65,36.4035306,-75.9724491
228,3040101,304010107,30401010702,17312.3,Fisher River,Upper Fisher River,YAD,Yadkin Pee Dee,2011,108445772.4,54640.67356,2116,1916,27.05046633,-105,200,36.403628,-80.7684709
259,3040101,304010107,30401010704,16923.61,Fisher River,Middle Fisher River,YAD,Yadkin Pee Dee,4334,105950632.7,57235.75282,4603,4195,26.44314516,-269,408,36.403628,-80.7684709
279,3040101,304010107,30401010701,22059.86,Fisher River,Headwaters Fisher River,YAD,Yadkin Pee Dee,1501,132924269.5,53231.06306,1672,1637,33.08420293,-171,35,36.403628,-80.7684709
288,3040101,304010107,30401010705,24286.02,Fisher River,Lower Fisher River,YAD,Yadkin Pee Dee,4351,151767634.5,69331.69601,4701,4277,37.94690591,-350,424,36.403628,-80.7684709
603,3010104,301010406,30101040604,21397.85,Hyco River,Headwaters Mayo Creek,ROA,Roanoke,3072,133995055.6,59984.63984,2998,2810,33.43414573,74,188,36.404464,-78.8977004
604,3010203,301020305,30102030502,12993.56,Bennetts Creek,Raynor Swamp,CHO,Chowan,744,81350949.8,47534.45354,882,765,20.30244365,-138,117,36.4107031,-76.6037196
1647,3010103,301010301,30101030108,11165.83,Little Dan River-Dan River,Vade Macum Creek,ROA,Roanoke,722,69896147.82,41977.24403,761,668,,-39,93,36.4114053,-80.3185241
1679,5050001,505000102,50500010207,18664.74,South Fork New River,Naked Creek-South Fork New River,NEW,New,4556,116865894.5,61902.72749,4515,4063,,41,452,36.4118705,-81.4061335
1696,3010103,301010304,30101030409,18830.99,Mayo River,Town of Mayodan-Mayo River,ROA,Roanoke,5662,118038144.5,68151.13585,6096,6200,,-434,-104,36.4123597,-79.9669857
863,3040203,304020301,30402030103,25026.48,Upper Drowning Creek,Naked Creek,LBR,Lumber,814,151811292.1,77078.22809,1036,890,39.10387335,-222,146,36.4137815,-81.4412806
581,3010204,301020408,30102040801,7632.78,Potecasi Creek,Wildcat Swamp,CHO,Chowan,390,47805801.13,48319.47553,453,398,11.92622175,-63,55,36.4144084,-77.3245348
569,3010104,301010401,30101040106,20233.68,Hogans Creek-Dan River,Upper Moon Creek,ROA,Roanoke,1806,126694112.7,52815.41384,1823,1909,31.61511818,-17,-86,36.4198722,-79.453498
590,3010104,301010401,30101040107,11306.56,Hogans Creek-Dan River,Lower Moon Creek,ROA,Roanoke,1107,70905842.45,49409.65298,1202,1351,17.66650729,-95,-149,36.4198722,-79.453498
1176,3010205,301020507,30102050702,32584.37,Pasquotank River,Newland Drainage Canal,PAS,Pasquotank,1712,204047039.3,95048.33978,1822,1576,,-110,246,36.4203921,-76.4027919
1022,3010107,301010702,30101070202,22729.18,Conoconnara Swamp-Roanoke River,Gumberry Swamp,ROA,Roanoke,640,142248699.9,82399.01541,814,931,35.51433659,-174,-117,36.4267678,-77.4744954
1029,3010107,301010701,30101070102,13558.47,Quankey Creek-Roanoke River,Town of Weldon-Chockoyotte Creek,ROA,Roanoke,12076,84935321.43,57160.48496,12840,12803,21.18511462,-764,37,36.427096,-77.5955331
225,3040101,304010109,30401010901,25106.46,Lower Ararat River,Flat Shoal Creek-Ararat River,YAD,Yadkin Pee Dee,6265,157337678.1,74414.45417,6532,6005,39.2288429,-267,527,36.4303322,-80.5327257
1655,3010103,301010309,30101030905,25982.19,Cascade Creek-Dan River,Lower Wolf Island Creek,ROA,Roanoke,2788,162965392.6,65376.95211,2992,3098,,-204,-106,36.4305442,-79.6220976
1712,3010103,301010309,30101030904,18156.25,Cascade Creek-Dan River,Upper Wolf Island Creek,ROA,Roanoke,7366,113640544.8,59928.95023,7633,7979,,-267,-346,36.4305442,-79.6220976
577,3010204,301020408,30102040802,24495.41,Potecasi Creek,Headwaters Potecasi Creek,CHO,Chowan,901,153350773.5,76074.58199,1105,946,38.27408119,-204,159,36.4362647,-76.9566271
595,3010204,301020408,30102040805,19692.18,Potecasi Creek,Upper Potecasi Creek,CHO,Chowan,1221,123217540.1,60928.95137,1501,1520,30.76902855,-280,-19,36.4362647,-76.9566271
657,3010203,301020305,30102030503,11207.36,Bennetts Creek,Merchants Millpond-Bennetts Creek,CHO,Chowan,423,70194121.89,37797.94722,512,578,17.51151288,-89,-66,36.4372051,-76.6991524
557,3010203,301020305,30102030501,28300.98,Bennetts Creek,Duke Swamp,CHO,Chowan,1619,155513221.5,56538.62772,1815,1259,38.72207861,-196,556,36.4395983,-76.6277287
656,3010204,301020409,30102040908,20769.9,Tarrara Creek-Meherrin River,Town of Murfreesboro-Meherrin River,CHO,Chowan,3938,130203434.6,73950.24711,3760,3185,32.45297335,178,575,36.4423754,-77.0985752
1669,5050001,505000101,50500010106,32257.5,North Fork New River,Upper North Fork New River,NEW,New,4535,202146114.1,77389.76829,5160,4393,,-625,767,36.4434323,-81.5264968
1702,5050001,505000101,50500010103,26660.59,North Fork New River,Headwaters North Fork New River,NEW,New,1281,166636679.2,71318.48116,1289,1269,,-8,20,36.4434323,-81.5264968
1715,5050001,505000101,50500010107,17841.14,North Fork New River,Middle North Fork New River,NEW,New,1683,111937645.5,48098.72187,1696,1535,,-13,161,36.4434323,-81.5264968
1723,5050001,505000101,50500010109,8744.76,North Fork New River,Lower North Fork New River,NEW,New,632,54900419.48,39535.97324,580,549,,52,31,36.4434323,-81.5264968
1649,3010102,301010208,30101020801,15465.93,Grassy Creek-John H Kerr Reservoir,Little Grassy Creek,ROA,Roanoke,1430,96852942.21,52997.7738,1632,1344,,-202,288,36.4444691,-78.6114993
1173,3010205,301020507,30102050703,17531.25,Pasquotank River,Town of South Mills-Joyce Creek,PAS,Pasquotank,2619,109936750.3,46770.11836,2243,1213,,376,1030,36.444585,-76.3278528
1708,5050001,505000102,50500010208,24751.98,South Fork New River,Cranberry Creek,NEW,New,818,155029178.5,64598.11214,776,798,,42,-22,36.448974,-81.301152
1140,3010205,301020512,30102051207,23812.24,North Landing River,Town of Currituck-North Landing River,PAS,Pasquotank,2621,149399976.2,52909.94585,2725,1883,,-104,842,36.4598777,-75.9524244
1701,3010103,301010304,30101030404,25425.21,Mayo River,Lower South Mayo River,ROA,Roanoke,662,64082090.01,52980.06657,682,598,,-20,84,36.4614396,-79.9640274
1068,3010107,301010701,30101070101,9516.44,Quankey Creek-Roanoke River,City of Roanoke Rapids-Roanoke River,ROA,Roanoke,7183,59706331.07,47941.29878,7716,7739,14.86944535,-533,-23,36.4615395,-77.6541464
1194,3010205,301020511,30102051107,16501.9,Northwest River,Tull Creek,PAS,Pasquotank,2539,103414709.1,54852.69436,1927,1608,,612,319,36.4616112,-76.0592251
1725,3010103,301010309,30101030903,27799.11,Cascade Creek-Dan River,Trotters Creek-Dan River,ROA,Roanoke,688,60966171.95,42299.41286,755,755,,-67,0,36.4645822,-79.7625355
591,3010204,301020409,30102040907,25138.49,Tarrara Creek-Meherrin River,Kirbys Creek,CHO,Chowan,2521,157607821.3,64467.95467,3317,3450,39.27889343,-796,-133,36.4667065,-77.1542516
256,3040101,304010109,30401010904,17454.83,Lower Ararat River,Outlet Ararat River,YAD,Yadkin Pee Dee,2380,109076078.9,54033.56771,2562,2312,27.27317863,-182,250,36.4682019,-80.5437971
267,3040101,304010109,30401010903,11309.4,Lower Ararat River,Bull Creek-Ararat River,YAD,Yadkin Pee Dee,1784,70751210.45,47965.69696,1860,1723,17.67093272,-76,137,36.4682019,-80.5437971
287,3040101,304010108,30401010801,25677.91,Upper Ararat River,Headwaters Ararat River,YAD,Yadkin Pee Dee,528,18704111.74,22356.09279,578,681,4.651834949,-50,-103,36.4682019,-80.5437971
1722,3010102,301010209,30101020901,13558.78,Butcher Creek-John H Kerr Reservoir,Little Island Creek,ROA,Roanoke,1239,85004674.86,52861.88209,1358,1035,,-119,323,36.469266,-78.475547
601,3010204,301020409,30102040905,27286.96,Tarrara Creek-Meherrin River,Town of Barretts Crossroads-Meherrin River,CHO,Chowan,477,123016743.6,51439.724,576,613,30.62259349,-99,-37,36.4704306,-77.0555191
660,3010104,301010405,30101040507,14189.03,Hyco Lake,Cane Creek-Hyco Lake,ROA,Roanoke,842,88778085.47,56573.21066,928,954,22.10846896,-86,-26,36.4774842,-79.105455
1641,3010103,301010301,30101030105,26179.19,Little Dan River-Dan River,Peters Creek-Dan River,ROA,Roanoke,770,92673470.8,53852.20194,877,897,,-107,-20,36.4789423,-80.2432839
307,3040101,304010107,30401010703,24529.3,Fisher River,Little Fisher River,YAD,Yadkin Pee Dee,3485,146578220.6,63297.6981,3469,2859,36.50322803,16,610,36.4823103,-80.7602164
632,3010106,301010604,30101060404,19921.57,Lower Lake Gaston-Roanoke River,Roanoke Rapids Lake,ROA,Roanoke,2121,124385506.3,64841.59972,2110,2104,30.97354767,11,6,36.4828641,-77.7309012
582,3010104,301010405,30101040503,18570.22,Hyco Lake,Upper South Hyco Creek,ROA,Roanoke,843,115873494.9,57522.48023,806,685,29.01597056,37,121,36.4829182,-79.0950137
615,3010104,301010405,30101040506,13216.75,Hyco Lake,Hyco Creek-Hyco Lake,ROA,Roanoke,796,82827694.85,52298.75845,785,895,20.65117077,11,-110,36.4829182,-79.0947359
637,3010104,301010405,30101040502,36345.04,Hyco Lake,Hyco Creek,ROA,Roanoke,2089,226993010.7,94579.61614,2056,2032,56.78911467,33,24,36.4829182,-79.0947359
561,3010106,301010603,30101060301,16915.56,Middle Lake Gaston-Roanoke River,Hawtree Creek,ROA,Roanoke,602,103824989.8,46128.59236,604,574,25.85937452,-2,30,36.4837554,-78.130786
622,3010106,301010603,30101060303,11406.57,Middle Lake Gaston-Roanoke River,Sixpound Creek,ROA,Roanoke,409,71515434.24,41868.02016,383,347,17.81198696,26,36,36.4845879,-78.0812385
1132,3010205,301020507,30102050701,30245.85,Pasquotank River,Folly Swamp,PAS,Pasquotank,1343,189670006.7,93162.73781,1401,1148,,-58,253,36.4895974,-76.5502272
573,3010104,301010406,30101040602,27201.92,Hyco River,Storys Creek,ROA,Roanoke,11165,170425761.1,72806.55422,11513,11464,42.50299889,-348,49,36.4925313,-78.9910337
1685,5050001,505000102,50500010210,17947.14,South Fork New River,Prather Creek-South Fork New River,NEW,New,817,112625542.1,63995.77332,809,694,,8,115,36.4939702,-81.2628961
579,3010204,301020409,30102040906,27551.96,Tarrara Creek-Meherrin River,Rogers Swamp-Corduroy Swamp,CHO,Chowan,656,172789752.5,81745.63839,802,896,43.0499404,-146,-94,36.4960705,-77.2807333
1123,3010205,301020511,30102051106,17067.3,Northwest River,Roland Creek,PAS,Pasquotank,2950,107033058.6,58703.29699,2548,1126,,402,1422,36.4965691,-76.1305455
743,6010202,601020203,60102020305,14894.71,Nantahala River,Big Creek-Nantahala River,LTN,Little Tennessee,245,90714587.4,42164.67869,292,294,23.27298993,-47,-2,36.4978583,-80.3435908
