X,Y,OBJECTID,IncidentNumber,USTNum,IncidentName,Address,CityTown,ZipCode,County,Mgr,ROCode,DateOccurred,DateReported,ConfRisk,Risk,CloseOut,CurrStatus,CDNum,LURFiled,LandUse,LatDec,LongDec,FacilID,Comm,Reg,LUR_Resc,LUR_State,RRADate,RRARisk,RRARank,RRA_Rank,RRAAbate,DocsLink
2389661.84591141,230029.493490426,6482,94131,WI-88256,310 Hoover Rd,310 Hoover Rd,Hampstead,,PENDE,LEP,WIL,2011/08/31 00:00:00+00,2011/10/22 00:00:00+00,L,L,2011/11/02 00:00:00+00,A,522,,,34.375071,-77.708656,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88256%2A%22%7D
2299263.50410995,187650.661210186,6483,94132,WI-88257,CSXT Davis Yard locomotive saddle tank,407 Old Mill Road,Leland,28451,BRUNS,NPM,WIL,2015/06/25 00:00:00+00,2015/06/26 00:00:00+00,L,L,2011/11/04 00:00:00+00,A,0,,IND,34.261488,-78.009616,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88257%2A%22%7D
2504064.82338768,333777.748292488,6484,94133,WI-88258,usmc camp lejeune fc 200 historical spill,McHugh Boulevard,camp lejeune,28542,ONSLO,BAR,WIL,2001/06/07 00:00:00+00,2011/08/20 00:00:00+00,L,U,2011/12/21 00:00:00+00,A,522,,,34.655417,-77.323781,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88258%2A%22%7D
2384560.51587172,392506.988893621,6485,94134,WI-88259,Transformer Spill- Pine needle Farm 442,Eneas Lanier Road,Chinaquapin,28521,DUPLI,NPM,WIL,2012/01/26 00:00:00+00,2012/01/27 00:00:00+00,L,L,2012/03/23 00:00:00+00,A,613,,,34.821666,-77.71861,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88259%2A%22%7D
2041309.26935388,147390.208658217,6486,94135,WI-88261,VASCO #2,1101 East Fifth Street,Tabor City,28463,COLUM,NPM,WIL,2012/02/18 00:00:00+00,2012/02/21 00:00:00+00,U,,2012/04/12 00:00:00+00,A,612,,,34.154889,-78.863472,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88261%2A%22%7D
2502502.61471458,345582.627339927,6487,94136,WI-88262,usmc camp lejeune lot 201 base scales,piney green road,camp lejeune,28542,ONSLO,BAR,WIL,2011/10/27 00:00:00+00,2011/12/09 00:00:00+00,L,U,2012/04/19 00:00:00+00,A,614,,,34.687922,-77.328314,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88262%2A%22%7D
2493965.92518059,307324.094449397,6488,94137,WI-88265,usmc camp lejeune bb 56,horn road,camp lejeune,28542-0004,ONSLO,BAR,WIL,2011/11/18 00:00:00+00,2012/05/17 00:00:00+00,L,,2012/05/23 00:00:00+00,A,614,,,34.583202,-77.358812,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88265%2A%22%7D
2465652.83964521,361571.457275972,6489,94138,WI-88266,usmc camp lejeune bldg tc 774,G street,camp lejeune,28542,ONSLO,BAR,WIL,2012/03/21 00:00:00+00,2012/06/02 00:00:00+00,L,,2012/06/08 00:00:00+00,A,614,,,34.733493,-77.450052,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88266%2A%22%7D
2464109.03473246,363421.129218041,6490,94139,WI-88267,usmc camp lejeune p 1268 construction project,Between 4th and 2nd streets,camp lejuene,28542,ONSLO,BAR,WIL,2011/09/17 00:00:00+00,2011/12/09 00:00:00+00,L,U,2012/06/22 00:00:00+00,A,614,,,34.738641,-77.455094,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88267%2A%22%7D
2465848.58833338,369293.31832196,6491,94140,WI-88268,"Stancil Property, formerTriangle Motor Co.",540 Richlands Highway,Jacksonville,28540,ONSLO,NPM,WIL,2012/05/25 00:00:00+00,2012/06/26 00:00:00+00,L,L,2013/09/07 00:00:00+00,A,613,,IND,34.7547,-77.448999,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88268%2A%22%7D
2087047.76240721,208654.852257883,6492,94141,WI-88269,Freeman Property (Former Georgia Pacific Site,"West Main St, Parcel # 94210",Whiteville,28472,COLUM,LEP,WIL,2012/06/12 00:00:00+00,2012/06/12 00:00:00+00,L,L,,C,0,,,34.322956,-78.711715,,N,N,,,2014/10/09 00:00:00+00,L,065,65,D,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88269%2A%22%7D
2278515.3780589,269278.517578553,6493,94142,WI-88270,6841 Malpass Corner Property,6841 Malpass Corner Road,Currie,28435,PENDE,LEP,WIL,2012/06/09 00:00:00+00,2012/07/07 00:00:00+00,L,L,2012/08/03 00:00:00+00,A,613,,,34.486319,-78.075761,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88270%2A%22%7D
2503248.4229676,333748.321679943,6494,94143,WI-88271,usmc camp lejeune fc-100 SB-25,mchugh boulevard,camp lejeune,28542,ONSLO,BAR,WIL,2006/04/23 00:00:00+00,2010/07/01 00:00:00+00,L,,2013/03/08 00:00:00+00,A,614,,IND,34.655374,-77.326497,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88271%2A%22%7D
2088463.55616933,97971.5726032085,6495,94144,WI-88272,Waste Management of Carolinas Diesel Spill,6615 Dothan Road,Nakina,28455,COLUM,NPM,WIL,2010/11/12 00:00:00+00,2010/11/13 00:00:00+00,L,,2011/02/09 00:00:00+00,A,522,,,34.018826,-78.708104,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88272%2A%22%7D
2503925.2255291,339711.570911625,6496,94145,WI-88273,usmc camp lejeune piney green road spill,piney green - sneads ferry rds,camp lejeune,28542,ONSLO,BAR,WIL,2012/04/03 00:00:00+00,2012/06/15 00:00:00+00,L,,2012/09/07 00:00:00+00,A,614,,,34.671726,-77.323912,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88273%2A%22%7D
2465719.32370824,361624.179823685,6497,94146,WI-88274,usmc camp lejeune tc 774 concrete structure,g street,camp lejeune,28542,ONSLO,BAR,WIL,2012/06/28 00:00:00+00,2012/06/28 00:00:00+00,L,L,2012/10/04 00:00:00+00,A,614,,,34.733635,-77.449828,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88274%2A%22%7D
2465222.42874541,356589.940992768,6498,94147,WI-88275,usmc 2012 campbelll st fuel farm spill,"white street, mcas new river",camp lejeune,28542,ONSLO,BAR,WIL,2012/04/06 00:00:00+00,2012/04/06 00:00:00+00,L,L,2015/02/05 00:00:00+00,A,614,,IND,34.719825,-77.451743,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88275%2A%22%7D
2336507.70074901,171866.041124354,6499,94149,WI-88276,Cedar Ave. Drainage improvement project,Row at 1001 South Kerr Ave.,Wilmington,28403,NEW H,NPM,WIL,2012/03/31 00:00:00+00,2012/03/31 00:00:00+00,L,,,C,0,,IND,34.217035,-77.886955,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88276%2A%22%7D
2176627.09060219,77481.1703808572,6500,94150,WI-88277,Quality Beverage Fuel Spill,US Hwy 17,Shallotte,,BRUNS,LEP,WIL,2011/09/08 00:00:00+00,2011/12/06 00:00:00+00,L,L,2012/10/17 00:00:00+00,C,0,,,33.961461,-78.417597,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88277%2A%22%7D
2305714.89256631,381400.767643844,6501,94153,WI-88279,Eagle Transport Gasoline Spill,"I-40 South, mile marker 382",Wallace,,DUPLI,NPM,WIL,2012/08/20 00:00:00+00,2012/09/20 00:00:00+00,L,L,2012/10/24 00:00:00+00,C,0,,,34.79366,-77.98169,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88279%2A%22%7D
2251473.51071411,113243.023783669,6502,94154,WI-88280,Bruns Co School Bus Garage,199 Session Dr,Bolivia,,BRUNS,,WIL,1998/10/15 00:00:00+00,1998/10/20 00:00:00+00,L,L,2000/07/11 00:00:00+00,A,469,,,34.058254,-78.169824,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88280%2A%22%7D
2296662.31374779,66130.9450777461,6503,94155,WI-88281,TERRY L. LEE PROPERTY,HOWE ST. NC HWY 211 and 9th st,SOUTHPORT,28461,BRUNS,NPM,WIL,2009/12/22 00:00:00+00,2010/02/03 00:00:00+00,L,L,,C,0,,RES,33.927685,-78.022185,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88281%2A%22%7D
2655650.96677575,368147.566124219,6504,94156,WI-88283,mabrey's auto,5300 and 5302 US Highway 70,morehead city,28557,CARTE,NPM,WIL,2006/05/12 00:00:00+00,2006/06/13 00:00:00+00,L,L,2006/08/11 00:00:00+00,A,466,,,34.741745,-76.817326,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88283%2A%22%7D
2663775.23153654,364557.176282306,6505,94157,WI-88285,MITCHELL VILLAGE SUBDIVISION,KNOX DRIVE,MOREHEAD,28557,CARTE,SAK,WIL,1988/03/04 00:00:00+00,1988/03/04 00:00:00+00,H,H,,C,0,,RES,34.731388,-76.790555,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88285%2A%22%7D
2302233.78117993,42024.3163570807,6506,94158,WI-88289,Bald Head Island Dredge Spoil Incident,Bald Head Island Resort,Bald Head Island,,BRUNS,,WIL,1996/10/30 00:00:00+00,1996/10/30 00:00:00+00,L,L,1997/05/20 00:00:00+00,A,470,,,33.861303,-78.004619,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88289%2A%22%7D
2688569.10520626,360973.876694289,6507,94159,WI-88290,portside marina,209 arendel street,morehead city,,CARTE,NPM,WIL,1994/03/22 00:00:00+00,1994/03/22 00:00:00+00,L,L,,C,0,,,34.72,-76.70833,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88290%2A%22%7D
2368658.44612728,234894.049539966,6508,94160,WI-88295,four county emc - transformer release,234 oakmont drive,hampstead,,PENDE,SAK,WIL,2012/08/11 00:00:00+00,2012/08/11 00:00:00+00,L,L,2012/11/30 00:00:00+00,A,613,,,34.389167,-77.778056,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88295%2A%22%7D
2463770.81257766,363801.315467824,6509,94161,WI-88296,usmc camp lejeune bldg p1268/2 (G-484),B street,camp lejeune,28542,ONSLO,BAR,WIL,2012/08/04 00:00:00+00,2012/11/16 00:00:00+00,L,L,2015/09/02 00:00:00+00,A,614,,,34.7397,-77.4562,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88296%2A%22%7D
2246848.97487557,147304.320763405,6510,94162,WI-88298,Cogentrix Car Spotter Area,"1281 COGENTRIX DR, SE",SOUTHPORT,27809,BRUNS,,WIL,2005/04/21 00:00:00+00,2005/07/30 00:00:00+00,L,,2006/08/18 00:00:00+00,A,470,,,34.151944,-78.184166,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88298%2A%22%7D
2258105.80223904,205781.110288812,6511,94163,WI-88299,T-N-T AUTO SALES,"BLUE BANKS RD, NE",NORTHWEST,,BRUNS,,WIL,1994/02/23 00:00:00+00,1994/02/23 00:00:00+00,L,,1995/09/21 00:00:00+00,A,470,,,34.312354,-78.1453,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88299%2A%22%7D
2097548.44668594,109861.370045286,6512,94164,WI-88300,Leroy Stevens Construction Co. Spill,NC 904 east,tabor city,28463,COLUM,NPM,WIL,2006/05/24 00:00:00+00,2006/07/20 00:00:00+00,L,L,2006/07/21 00:00:00+00,A,468,,,34.051417,-78.678,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88300%2A%22%7D
2215991.83225343,207068.387323572,6513,94165,WI-88301,O & M trucking,us hwy 74 east,delco,28436,COLUM,NPM,WIL,2005/11/12 00:00:00+00,2005/11/12 00:00:00+00,L,L,2006/03/15 00:00:00+00,A,468,,,34.316806,-78.284722,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88301%2A%22%7D
2304303.48495659,176349.809554036,6514,94166,WI-88303,Messer Property,10345 Blackwell Rd,Belville,,BRUNS,,WIL,2004/07/29 00:00:00+00,2004/07/29 00:00:00+00,L,,2004/10/21 00:00:00+00,A,470,,,34.230299,-77.993317,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88303%2A%22%7D
2278288.94220225,77462.3525370921,6515,94167,WI-88304,Brunswick County Water Treatment Plant 211,4305 Southport-Supply Road SE,Southport,,BRUNS,NPM,WIL,1996/07/20 00:00:00+00,1996/07/20 00:00:00+00,U,,,C,0,,,33.959299,-78.082396,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88304%2A%22%7D
2302365.57903843,360598.95294939,6516,94168,WI-88306,AUTOZONE WALLACE,NORWOOD AND SOUTHERLAND STS.,WALLACE,28466,DUPLI,LJR,WIL,2001/10/31 00:00:00+00,2002/01/26 00:00:00+00,L,L,2022/09/13 00:00:00+00,C,0,,RES,34.736598,-77.993548,,C,N,,,2022/09/13 00:00:00+00,L,40,40,R,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88306%2A%22%7D
2242863.11349478,65754.9772000962,6517,94169,WI-88305,Hinson Complaint,664 Gervais Ave,Sunset Harbor,28422,BRUNS,,WIL,1995/03/22 00:00:00+00,1995/03/22 00:00:00+00,L,,1995/09/02 00:00:00+00,A,470,,,33.927976,-78.199512,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88305%2A%22%7D
2183541.75404353,83216.7902803464,6518,94170,WI-88307,SELLER'S PROPERTY,5049 BRIDGERS Road,Shallotte,28459,BRUNS,,WIL,1993/05/02 00:00:00+00,1993/08/11 00:00:00+00,L,,1993/08/18 00:00:00+00,A,470,,,33.977106,-78.394682,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88307%2A%22%7D
2222225.67610935,61913.3087198294,6519,94171,WI-88308,HOLDEN BEACH MARINA,3238 Pompano Street,supply,28462,BRUNS,NPM,WIL,1998/12/17 00:00:00+00,1998/12/18 00:00:00+00,U,,,C,0,,,33.917859,-78.267625,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88308%2A%22%7D
2311838.97622298,202859.789330744,6520,94172,WI-88310,Wilmington Materials Plant #1,3612 North Highway 421,Wilmington,,NEW H,CCW,WIL,2012/05/10 00:00:00+00,2012/11/08 00:00:00+00,L,L,2022/03/22 00:00:00+00,C,0,,RES,34.302924,-77.967478,,,,,,2022/03/04 00:00:00+00,L,0,0,R,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88310%2A%22%7D
2390539.80954023,228542.111923728,6521,94173,WI-88312,Old Topsail School,15060 Highway 17 North,Hampstead,28443,PENDE,LEP,WIL,2012/10/06 00:00:00+00,2012/12/05 00:00:00+00,L,H,2013/02/13 00:00:00+00,A,613,,,34.370953,-77.705811,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88312%2A%22%7D
2268047.39017706,453004.985567214,6522,94174,WI-88314,steeds tire service,966 US Highway 17,Warsaw,28398,DUPLI,NPM,WIL,1998/08/06 00:00:00+00,1998/10/20 00:00:00+00,L,L,1998/11/06 00:00:00+00,A,468,,,34.9914,-78.105,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88314%2A%22%7D
2305316.61509313,453364.368354311,6523,94175,WI-88315,taylor feed incident,hwy 11/903,kenansville,28349,DUPLI,NPM,WIL,2000/09/09 00:00:00+00,2000/10/20 00:00:00+00,L,L,2000/10/26 00:00:00+00,A,468,,,34.9914,-77.980555,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88315%2A%22%7D
2368499.09526463,430544.098551493,6524,94176,WI-88316,precision hydraulic cylinders,196 North Highway 41,Beulaville,28518,DUPLI,NPM,WIL,2005/10/04 00:00:00+00,2005/10/13 00:00:00+00,L,L,2005/10/22 00:00:00+00,A,468,,,34.926733,-77.770553,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88316%2A%22%7D
2266195.4366849,512704.496658414,6525,94177,WI-88317,rories trucking spill,US Highway 117 and West Trade,Calypso,28325,DUPLI,NPM,WIL,1999/02/16 00:00:00+00,1999/04/16 00:00:00+00,L,L,1999/07/09 00:00:00+00,A,468,,,35.155477,-78.109395,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88317%2A%22%7D
2323851.27470584,188266.009722089,6526,94178,WI-88321,B.F. Goodrich,150 Division Dr,Wilmington,,NEW H,LEP,WIL,1991/05/24 00:00:00+00,1991/06/01 00:00:00+00,L,,1994/02/09 00:00:00+00,A,459,,,34.262477,-77.928229,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88321%2A%22%7D
2318321.05215206,185380.649504416,6527,94179,WI-88323,CORBETT-HILTON TRACT,J.E.L WADE DR,WILMINGTON,,NEW H,,WIL,1995/11/09 00:00:00+00,1995/11/09 00:00:00+00,L,,1996/01/12 00:00:00+00,A,473,,,34.254712,-77.946631,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88323%2A%22%7D
2434723.85743839,273996.90732312,6528,94180,WI-88325,PBX (Former Thorne Apple Valley),One Bacon Place,Holly Ridge,28455,ONSLO,NPM,WIL,2000/04/11 00:00:00+00,2000/04/14 00:00:00+00,L,,2000/05/10 00:00:00+00,A,472,,,34.494166,-77.557222,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88325%2A%22%7D
2493512.6476447,389989.53851371,6529,94181,WI-88326,"Supervac of America, Inc.","Rt 3, Box 440, S.R. 1105",Jacksonville,28540,ONSLO,,WIL,1988/06/02 00:00:00+00,1988/06/02 00:00:00+00,L,,1989/11/28 00:00:00+00,A,472,,,34.810338,-77.355769,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88326%2A%22%7D
2480876.57931239,375347.190011741,6530,94182,WI-88327,NCDOT interchange,Marine Blvd and US Hwy 17,Jacksonville,28540,ONSLO,NPM,WIL,2012/09/27 00:00:00+00,2012/09/27 00:00:00+00,L,,2013/08/02 00:00:00+00,A,613,,RES,34.770677,-77.398648,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88327%2A%22%7D
2310737.24763769,195795.918955026,6531,94183,WI-88329,cooper Kenworth,200 and 208 Sutton plant rd,wilmington,28403,NEW H,NPM,WIL,2012/10/02 00:00:00+00,2013/01/11 00:00:00+00,L,,2013/05/23 00:00:00+00,C,0,,,34.283547,-77.971368,,B,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88329%2A%22%7D
2316785.75464656,352181.979139212,6532,94184,WI-88330,virgin diesel spill,interstate 40,wallace,,PENDE,NPM,WIL,2012/12/07 00:00:00+00,2012/12/07 00:00:00+00,L,L,2013/01/29 00:00:00+00,A,613,,RES,34.71306,-77.94585,,C,R,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88330%2A%22%7D
2519339.16792228,302275.680114169,6533,94185,WI-88331,usmc camp lejeune ba 110,ocean drive,camp lejeune,28542,ONSLO,BAR,WIL,2012/06/01 00:00:00+00,2012/06/05 00:00:00+00,L,,2013/01/30 00:00:00+00,A,614,,,34.56815,-77.274818,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88331%2A%22%7D
2333240.15949905,291253.547237405,6534,94186,WI-88260,"Elton Phillips & Sons, I-40 diesel spill","Mile marker 402, W  I-40",Burgaw,,PENDE,NPM,WIL,2012/03/09 00:00:00+00,2012/03/09 00:00:00+00,L,L,2013/01/31 00:00:00+00,A,613,,RES,34.54516,-77.89336,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88260%2A%22%7D
2578141.43587386,346252.786829359,6535,94187,WI-88333,southern glass & enclosures,1127 cedar point blvd,cedar point,28584,CARTE,NPM,WIL,2013/01/23 00:00:00+00,2013/01/23 00:00:00+00,L,L,2013/05/09 00:00:00+00,A,613,,RES,34.686,-77.0767,,C,R,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88333%2A%22%7D
2427632.22570134,265116.447525668,6536,94188,WI-88334,C & J Variety (Automotive),25040 US Highway 17 North,Holly Ridge,28443,PENDE,NPM,WIL,1990/07/07 00:00:00+00,1991/07/25 00:00:00+00,H,H,,C,0,,,34.470048,-77.581176,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88334%2A%22%7D
2237952.10516171,219391.292236128,6537,94189,WI-88335,International Paper Carolina King Building,John L. Riegel Road,Riegelwood,28456,COLUM,NPM,WIL,2007/02/03 00:00:00+00,2007/02/03 00:00:00+00,L,L,2013/11/09 00:00:00+00,A,612,,IND,34.350208,-78.211677,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88335%2A%22%7D
2308069.23401384,195334.551763151,6538,94190,WI-88337,Sutton Power Plant Water Intake Area,US 421 North,Wilmington,28401,NEW H,LEP,WIL,2013/02/05 00:00:00+00,2013/04/23 00:00:00+00,L,L,2013/06/13 00:00:00+00,A,615,,,34.282355,-77.980215,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88337%2A%22%7D
